Latitude,Longitude,Value
35.778956072936154,-78.63823516673791,73.69114939754581
35.7780094920974,-78.64244752248669,20.397501999517143
35.785041552704826,-78.63748182842012,28.01215951943188
35.7824205853364,-78.63815508042768,70.86176950830311
35.78245323820635,-78.6348977776469,39.412657546195895
35.783228675774154,-78.63733472344278,55.721203713253765
35.78041383384229,-78.63755810004866,89.30638009082384
35.78074855971513,-78.63927688532652,82.60665325957946
35.780826457455696,-78.6368433873199,77.99385718896616
35.77777980185295,-78.63991039789148,47.22672546474014
35.78180195913706,-78.63806651871037,80.65042911089677
35.77909380820391,-78.63750243015221,73.44184382710135
35.783540732788566,-78.64081996503491,36.9833015290865
35.779411543234986,-78.63940182669009,72.95660672023682
35.7793134666176,-78.64221720789529,32.508958972336444
35.77735358797462,-78.6404012050762,37.24308264852967
35.78058392370807,-78.6410586413516,54.261015107174224
35.77917986752367,-78.6347521021724,40.33742735989826
35.78164503985311,-78.63444527713905,37.6409322822773
35.78198143654578,-78.64207165186258,34.22840963437015
35.779651497777785,-78.63803701324134,84.60153857836627
35.78361074896594,-78.63602054149334,40.53109996096606
35.78305798443095,-78.64033262204119,47.93293129304747
35.78348447592838,-78.63452160594079,25.208284118594065
35.78276181508156,-78.63834826004815,65.32971120520624
35.777383451050845,-78.6403808065401,37.82171839986738
35.78018670027778,-78.64302125342223,22.577024645324077
35.782779450668585,-78.63628139919808,53.542010708575546
35.779012000098675,-78.642357539709,28.792126064986405
35.78403835346768,-78.64167704117554,21.760016515096808
35.77645815177915,-78.63851493453471,33.53913065494187
35.77870502837844,-78.63726843795739,66.21488977151742
35.78051393435528,-78.63410971893978,34.54101703846162
35.78187662138389,-78.63831408279671,79.49266173221937
35.78442672324771,-78.63679148096705,34.75660500647942
35.777106800114645,-78.64148984790765,23.22409595591965
35.780595003572095,-78.63784489685901,94.31778735989752
35.780173151606,-78.63817971513919,93.1627181627882
35.78055338124566,-78.63757183821578,89.92177113446654
35.780685880395296,-78.63767627130996,91.50842777428863
35.78193480745465,-78.63859776713304,77.71498292402116
35.776383210668605,-78.63664878523242,28.11105538926222
35.779237395528135,-78.64097354777094,50.55700155505805
35.77945791922004,-78.6421836302337,33.69421943156945
35.78290985912286,-78.64043365048526,48.58882634679788
35.782662732418466,-78.63990628185806,57.16819780596185
35.77984914305748,-78.63386415069567,29.593863289292443
35.776222266579325,-78.6393672974289,27.50899299462125
35.78252461306288,-78.63770367966364,68.19873987670115
35.781781724211974,-78.63860206604829,80.02799257933579
35.785051321188696,-78.6399128885862,23.68780310966001
35.782680263975465,-78.64010145823484,54.9065563925361
35.777977091554334,-78.641667880388,30.43064012401045
35.78111037315225,-78.64130885440693,49.59249204356708
35.78400710641663,-78.6385813621718,45.14586909330447
35.780883544276406,-78.63824402918078,95.40892203143274
35.78205018397962,-78.63647016079763,63.88329231996075
35.77766627068944,-78.63560961814993,37.38121269143777
35.78319917241516,-78.6340692194777,21.912385671080912
35.7797474546795,-78.63623211912123,65.68610338078724
35.78015142198378,-78.63533812425315,53.65091061387622
35.78129818101012,-78.63793050571628,88.0257995543641
35.780575381232666,-78.63913217788354,85.07995332761568
35.78096036989801,-78.63425149975421,36.561421142012975
35.78242215071746,-78.63698989653206,65.00209417833273
35.78231586200795,-78.63794959657508,72.2554080545677
35.78045804344505,-78.63862756679232,92.79173762262174
35.784073382639484,-78.64113518751829,27.24007656474272
35.78451434460531,-78.63516410222125,20.74140508993787
35.78047627895636,-78.63779810401776,93.27186630947152
35.78264157933451,-78.63813497900361,67.31816833889098
35.77946159359183,-78.6394093829838,73.42566000773493
35.78245708322605,-78.64126420556524,42.671497954796
35.77843890444083,-78.63523184684593,41.25522667131163
35.78103331544216,-78.63837002750131,92.55232011655865
35.779800169624984,-78.6360258232552,62.93392487066454
35.77788923794133,-78.63816576559319,56.624348409114106
35.779556536795134,-78.63503107740407,46.61922832141207
35.77883045794324,-78.64048378265979,53.774279498270886
35.78240111074483,-78.6366368431578,61.84256871232444
35.77908028528789,-78.63627167516603,60.71692241295019
35.782718893097524,-78.63933271855957,61.557492547327335
35.78278572336685,-78.63800750212746,64.89306095326953
35.78227502786645,-78.64172230858173,37.59512614254654
35.77935557214565,-78.63830494431822,80.01847897125478
35.77784902568549,-78.63758669328608,54.903822446544666
35.783820889400026,-78.63820260176142,48.46575278644981
35.77975695999057,-78.64050812974575,60.68366851455584
35.77811899072386,-78.6349802318698,34.963761308223525
35.77562907032486,-78.63804166639326,20.424789602838004
35.78027226392753,-78.63810950120883,94.5599773081938
35.7805041362271,-78.63841259294593,96.26868392593512
35.780594425755545,-78.63643131752008,71.70093977760773
35.78043683169634,-78.64066578686801,60.46112588739098
35.783634425972274,-78.63764786551071,50.65201189792623
35.77668621856597,-78.63576550077411,26.253239202631438
35.77705513767514,-78.63819025131968,43.28198832485288
35.78133951435462,-78.63446769003602,39.12211483746774
35.7797796276665,-78.64264534392679,27.673463316695347
35.78278717106494,-78.63772808412624,64.1999441906039
35.78039512403065,-78.63862945318039,92.3868879935828
35.77661304496126,-78.63569097726977,24.62827175470437
35.776066789765174,-78.63626982652346,21.1676173215495
35.783962687481136,-78.636945279875,42.5736179087287
35.778414611877075,-78.63941966305256,59.95682582942997
35.78123740740251,-78.63831807820254,89.62796796070971
35.78334417740825,-78.64030114801994,44.70076710907118
35.78034530595953,-78.63369885435135,27.86646834941652
35.77692404082434,-78.63645029211484,34.86181375415434
35.77734164594881,-78.63546408868856,31.92553380534073
35.780139060181206,-78.63873374929001,88.71626931330182
35.78003601500172,-78.6389728139343,84.69241898385019
35.77987561446418,-78.63775247318975,86.3763532598373
35.78164931243281,-78.63805391420895,83.0490768440034
35.77825479813662,-78.63874548360394,61.47512257781232
35.779361620397424,-78.63821164919683,80.18504972427189
35.77920479056532,-78.64143311924656,43.65893705437234
35.77783517915377,-78.6347696525236,29.506392922066052
35.778397618095575,-78.64100359396998,42.95685797930946
35.78059947724104,-78.63819698683518,99.95106918755305
35.78332666709772,-78.64127812170763,34.20604923361532
35.78193760207422,-78.63689245000437,70.07158920349548
35.77887613587259,-78.64096758138503,47.83113142250174
35.78104823989381,-78.63873940701404,88.77854706916571
35.78016022197192,-78.63799285277689,92.22204656588602
35.78054192020336,-78.63815170289836,98.79140435298363
35.78271500553236,-78.63977198472095,57.83648025370552
35.78077575429752,-78.63844253815567,95.2076239197309
35.78078307273627,-78.63691608648217,79.24960038230554
35.77756076147363,-78.63557742693561,35.770690208196314
35.78282552197083,-78.62642694276627,56.25583792683902
35.78677442075312,-78.62686020469003,48.58444667615602
35.78276475954746,-78.6259708005575,49.382790055920665
35.78463451389603,-78.62952735201682,86.31109333300563
35.78661067013127,-78.62990482756885,57.544948715004494
35.78512283009886,-78.62927178190687,83.38159342385775
35.782604541383364,-78.63002157227332,67.68903061411163
35.78466289975264,-78.63178276167304,51.52728454293629
35.77964138677245,-78.62863095721421,26.96116748551931
35.78341557971805,-78.62802090184672,82.40158360814547
35.78177593618527,-78.63074826543826,50.0777250261749
35.781946542434206,-78.62787971548525,61.07119650484941
35.78774936834336,-78.62970924586392,41.3851446882559
35.7850182866955,-78.62810906621799,83.02959433035113
35.787793246561726,-78.62934345457906,41.8827556965175
35.78551155449719,-78.62956125482322,75.69108288090223
35.78402124807347,-78.63235358845405,42.87978331811908
35.7834403923871,-78.62614201643532,55.93469396394357
35.78252855348654,-78.63051490914579,61.5094551338028
35.786144791318286,-78.63247246673038,33.37047665616085
35.78657705248435,-78.63202921912546,35.726114472146975
35.78230175554425,-78.62864557015635,69.48493614807943
35.785402914270755,-78.63092577843354,60.783883315498656
35.784261433662714,-78.62625217689987,59.4125174142227
35.786376792116855,-78.62609824728438,44.66964075209609
35.783533690503816,-78.62767029447772,79.14729612420365
35.78794387874095,-78.62983654056274,37.84952033933539
35.78492342352488,-78.63182263583704,50.10224245766533
35.78622081705093,-78.63200367332462,39.2670015069295
35.780294125114146,-78.63158286958796,23.110047851862618
35.7858959730225,-78.62438539324548,24.52962248041993
35.78205223966475,-78.62725468700856,57.72808132788107
35.78614010224916,-78.62690598288404,56.79140488625673
35.78038411259147,-78.63199708206069,20.183876655318077
35.78897701063915,-78.62953835422903,22.68821665005701
35.781331104472564,-78.62474917840784,20.69868010039652
35.78010998721604,-78.62761225478192,31.853099299047955
35.784734834563224,-78.62631548908624,59.53334562747181
35.78883119786902,-78.62979177053695,24.237488246125796
35.782590301394606,-78.63243651547992,36.17485419575522
35.785812848788936,-78.6255586677558,42.26731604126741
35.783866099279756,-78.6290974825081,92.67586113990032
35.78461444784015,-78.6284343886196,91.32451057989906
35.784089931050616,-78.62948763400509,88.66278334019421
35.782455253587884,-78.62842882958223,71.44145552977938
35.78084758277397,-78.62989043757406,43.48188102244777
35.78317579284964,-78.63115205099054,58.75840672684987
35.7822642593456,-78.62834622280329,68.17475239021931
35.785273287950744,-78.63005011814016,73.5318556101884
35.78398501967341,-78.62507809120753,40.5347605075783
35.78150897014123,-78.62552110869673,32.24011201941852
35.78255372820809,-78.62569048214094,43.844414034032944
35.78605450279311,-78.62824912440267,69.15496959117439
35.781946093011314,-78.62538562600045,34.66570085792614
35.786458816689326,-78.62926184137318,63.12949786456309
35.78578866987021,-78.6319070302207,44.0244239234108
35.788174293236395,-78.62961349246069,35.111318852574016
35.78735570291841,-78.62711984076742,42.93746220942111
35.784123459164164,-78.62880641409595,98.68511536541382
35.78416558364515,-78.62417961589388,26.259580397848566
35.787774522125524,-78.63057781411436,36.09196318394925
35.788209931804325,-78.62924890256251,35.476382030063604
35.78563981831129,-78.6286960262932,76.97325277587906
35.784665459548116,-78.6286982529013,92.47136250099524
35.78469339142211,-78.62631854135917,59.7153162939582
35.786682489651895,-78.63231382619175,31.042659507431352
35.78074570348103,-78.63188350444055,25.745924874701203
35.779758423723784,-78.62878997606894,28.877116469343875
35.782874810678294,-78.62839370775369,77.82199940624942
35.78588186336204,-78.62976074995042,68.96519394569046
35.782559676539755,-78.62882340203203,73.69114939754581
35.781613095701,-78.6330357577808,20.397501999517143
35.78864515630843,-78.62807006371423,28.01215951943188
35.786024188940004,-78.62874331572179,70.86176950830311
35.78605684180995,-78.62548601294101,39.412657546195895
35.786832279377755,-78.62792295873689,55.721203713253765
35.78401743744589,-78.62814633534278,89.30638009082384
35.78435216331873,-78.62986512062064,82.60665325957946
35.7844300610593,-78.62743162261401,77.99385718896616
35.78138340545655,-78.6304986331856,47.22672546474014
35.785405562740664,-78.62865475400449,80.65042911089677
35.78269741180751,-78.62809066544632,73.44184382710135
35.78714433639217,-78.63140820032902,36.9833015290865
35.783015146838586,-78.6299900619842,72.95660672023682
35.7829170702212,-78.6328054431894,32.508958972336444
35.780957191578224,-78.63098944037031,37.24308264852967
35.78418752731167,-78.63164687664572,54.261015107174224
35.782783471127274,-78.62534033746651,40.33742735989826
35.78524864345671,-78.62503351243316,37.6409322822773
35.78558504014938,-78.63265988715669,34.22840963437015
35.783255101381386,-78.62862524853546,84.60153857836627
35.78721435256954,-78.62660877678745,40.53109996096606
35.78666158803455,-78.6309208573353,47.93293129304747
35.78708807953198,-78.6251098412349,25.208284118594065
35.78636541868516,-78.62893649534226,65.32971120520624
35.780987054654446,-78.6309690418342,37.82171839986738
35.78379030388138,-78.63360948871635,22.577024645324077
35.786383054272186,-78.6268696344922,53.542010708575546
35.782615603702276,-78.63294577500311,28.792126064986405
35.78764195707128,-78.63226527646965,21.760016515096808
35.780061755382754,-78.62910316982882,33.53913065494187
35.78230863198204,-78.6278566732515,66.21488977151742
35.78411753795888,-78.6246979542339,34.54101703846162
35.78548022498749,-78.62890231809082,79.49266173221937
35.78803032685131,-78.62737971626116,34.75660500647942
35.780710403718246,-78.63207808320176,23.22409595591965
35.784198607175696,-78.62843313215312,94.31778735989752
35.7837767552096,-78.6287679504333,93.1627181627882
35.78415698484926,-78.62816007350989,89.92177113446654
35.7842894839989,-78.62826450660407,91.50842777428863
35.78553841105825,-78.62918600242715,77.71498292402116
35.779986814272206,-78.62723702052654,28.11105538926222
35.782840999131736,-78.63156178306505,50.55700155505805
35.783061522823644,-78.63277186552781,33.69421943156945
35.78651346272646,-78.63102188577938,48.58882634679788
35.78626633602207,-78.63049451715217,57.16819780596185
35.783452746661084,-78.62445238598978,29.593863289292443
35.779825870182925,-78.62995553272302,27.50899299462125
35.786128216666484,-78.62829191495776,68.19873987670115
35.785385327815575,-78.6291903013424,80.02799257933579
35.7886549247923,-78.63050112388031,23.68780310966001
35.786283867579066,-78.63068969352895,54.9065563925361
35.781580695157935,-78.63225611568211,30.43064012401045
35.78471397675585,-78.63189708970104,49.59249204356708
35.78761071002023,-78.62916959746592,45.14586909330447
35.78448714788001,-78.6288322644749,95.40892203143274
35.78565378758322,-78.62705839609174,63.88329231996075
35.78126987429304,-78.62619785344404,37.38121269143777
35.78680277601876,-78.6246574547718,21.912385671080912
35.7833510582831,-78.62682035441534,65.68610338078724
35.78375502558738,-78.62592635954726,53.65091061387622
35.78490178461372,-78.6285187410104,88.0257995543641
35.78417898483627,-78.62972041317765,85.07995332761568
35.78456397350161,-78.62483973504833,36.561421142012975
35.78602575432106,-78.62757813182617,65.00209417833273
35.78591946561155,-78.6285378318692,72.2554080545677
35.78406164704865,-78.62921580208643,92.79173762262174
35.787676986243085,-78.6317234228124,27.24007656474272
35.788117948208914,-78.62575233751537,20.74140508993787
35.78407988255996,-78.62838633931187,93.27186630947152
35.78624518293811,-78.62872321429772,67.31816833889098
35.783065197195434,-78.62999761827791,73.42566000773493
35.78606068682965,-78.63185244085935,42.671497954796
35.782042508044434,-78.62582008214004,41.25522667131163
35.78463691904576,-78.62895826279542,92.55232011655865
35.783403773228585,-78.62661405854931,62.93392487066454
35.78149284154493,-78.6287540008873,56.624348409114106
35.783160140398735,-78.62561931269818,46.61922832141207
35.782434061546844,-78.6310720179539,53.774279498270886
35.78600471434843,-78.62722507845191,61.84256871232444
35.78268388889149,-78.62685991046014,60.71692241295019
35.786322496701125,-78.62992095385368,61.557492547327335
35.78638932697045,-78.62859573742158,64.89306095326953
35.78587863147005,-78.63231054387585,37.59512614254654
35.78295917574925,-78.62889317961233,80.01847897125478
35.78145262928909,-78.6281749285802,54.903822446544666
35.78742449300363,-78.62879083705553,48.46575278644981
35.78336056359417,-78.63109636503987,60.68366851455584
35.78172259432746,-78.62556846716392,34.963761308223525
35.77923267392846,-78.62862990168738,20.424789602838004
35.78387586753113,-78.62869773650294,94.5599773081938
35.7841077398307,-78.62900082824004,96.26868392593512
35.784198029359146,-78.62701955281419,71.70093977760773
35.78404043529994,-78.63125402216212,60.46112588739098
35.787238029575875,-78.62823610080483,50.65201189792623
35.78028982216957,-78.62635373606822,26.253239202631438
35.78065874127874,-78.6287784866138,43.28198832485288
35.78494311795822,-78.62505592533013,39.12211483746774
35.7833832312701,-78.6332335792209,27.673463316695347
35.78639077466854,-78.62831631942035,64.1999441906039
35.78399872763425,-78.6292176884745,92.3868879935828
35.78021664856486,-78.62627921256389,24.62827175470437
35.779670393368775,-78.62685806181757,21.1676173215495
35.78756629108474,-78.6275335151691,42.5736179087287
35.782018215480676,-78.63000789834668,59.95682582942997
35.78484101100611,-78.62890631349666,89.62796796070971
35.786947781011854,-78.63088938331406,44.70076710907118
35.78394890956313,-78.62428708964546,27.86646834941652
35.78052764442794,-78.62703852740896,34.86181375415434
35.78094524955241,-78.62605232398268,31.92553380534073
35.78374266378481,-78.62932198458412,88.71626931330182
35.78363961860532,-78.62956104922841,84.69241898385019
35.78347921806778,-78.62834070848386,86.3763532598373
35.78525291603641,-78.62864214950307,83.0490768440034
35.78185840174022,-78.62933371889805,61.47512257781232
35.782965224001025,-78.62879988449095,80.18504972427189
35.782808394168924,-78.63202135454067,43.65893705437234
35.78143878275737,-78.62535788781771,29.506392922066052
35.782001221699176,-78.6315918292641,42.95685797930946
35.78420308084464,-78.6287852221293,99.95106918755305
35.78693027070132,-78.63186635700174,34.20604923361532
35.78554120567782,-78.62748068529848,70.07158920349548
35.782479739476194,-78.63155581667914,47.83113142250174
35.784651843497414,-78.62932764230816,88.77854706916571
35.78376382557552,-78.628581088071,92.22204656588602
35.78414552380696,-78.62873993819247,98.79140435298363
35.78631860913596,-78.63036022001506,57.83648025370552
35.78437935790112,-78.62903077344978,95.2076239197309
35.78438667633987,-78.62750432177629,79.24960038230554
35.78116436507723,-78.62616566222972,35.770690208196314
35.77922191836723,-78.61230929570745,56.25583792683902
35.78317081714952,-78.61274255763121,48.58444667615602
35.77916115594386,-78.61185315349867,49.382790055920665
35.78103091029243,-78.615409704958,86.31109333300563
35.78300706652767,-78.61578718051003,57.544948715004494
35.781519226495256,-78.61515413484804,83.38159342385775
35.77900093777976,-78.6159039252145,67.68903061411163
35.78105929614904,-78.61766511461421,51.52728454293629
35.776037783168846,-78.61451331015539,26.96116748551931
35.77981197611445,-78.6139032547879,82.40158360814547
35.77817233258167,-78.61663061837943,50.0777250261749
35.778342938830605,-78.61376206842642,61.07119650484941
35.78414576473976,-78.6155915988051,41.3851446882559
35.781414683091896,-78.61399141915916,83.02959433035113
35.784189642958125,-78.61522580752023,41.8827556965175
35.78190795089359,-78.61544360776439,75.69108288090223
35.78041764446987,-78.61823594139523,42.87978331811908
35.7798367887835,-78.6120243693765,55.93469396394357
35.77892494988294,-78.61639726208696,61.5094551338028
35.782541187714685,-78.61835481967155,33.37047665616085
35.782973448880746,-78.61791157206663,35.726114472146975
35.77869815194065,-78.61452792309753,69.48493614807943
35.781799310667154,-78.61680813137471,60.783883315498656
35.78065783005911,-78.61213452984104,59.4125174142227
35.782773188513254,-78.61198060022555,44.66964075209609
35.779930086900215,-78.6135526474189,79.14729612420365
35.784340275137346,-78.61571889350391,37.84952033933539
35.78131981992128,-78.61770498877821,50.10224245766533
35.78261721344733,-78.6178860262658,39.2670015069295
35.776690521510545,-78.61746522252913,23.110047851862618
35.7822923694189,-78.61026774618665,24.52962248041993
35.77844863606115,-78.61313703994973,57.72808132788107
35.78253649864556,-78.61278833582521,56.79140488625673
35.77678050898787,-78.61787943500187,20.183876655318077
35.78537340703555,-78.6154207071702,22.68821665005701
35.77772750086896,-78.61063153134901,20.69868010039652
35.77650638361244,-78.6134946077231,31.853099299047955
35.78113123095962,-78.61219784202741,59.53334562747181
35.78522759426542,-78.61567412347813,24.237488246125796
35.778986697791005,-78.6183188684211,36.17485419575522
35.782209245185335,-78.61144102069697,42.26731604126741
35.780262495676155,-78.61497983544928,92.67586113990032
35.78101084423655,-78.61431674156077,91.32451057989906
35.780486327447015,-78.61536998694626,88.66278334019421
35.77885164998428,-78.61431118252341,71.44145552977938
35.77724397917037,-78.61577279051524,43.48188102244777
35.77957218924604,-78.61703440393171,58.75840672684987
35.778660655742,-78.61422857574446,68.17475239021931
35.78166968434714,-78.61593247108134,73.5318556101884
35.78038141606981,-78.6109604441487,40.5347605075783
35.77790536653763,-78.6114034616379,32.24011201941852
35.77895012460449,-78.61157283508211,43.844414034032944
35.782450899189506,-78.61413147734385,69.15496959117439
35.77834248940771,-78.61126797894163,34.66570085792614
35.782855213085725,-78.61514419431435,63.12949786456309
35.78218506626661,-78.61778938316188,44.0244239234108
35.784570689632794,-78.61549584540187,35.111318852574016
35.78375209931481,-78.6130021937086,42.93746220942111
35.78051985556056,-78.61468876703712,98.68511536541382
35.78056198004155,-78.61006196883505,26.259580397848566
35.78417091852192,-78.61646016705554,36.09196318394925
35.784606328200724,-78.61513125550368,35.476382030063604
35.78203621470769,-78.61457837923437,76.97325277587906
35.781061855944515,-78.61458060584248,92.47136250099524
35.78108978781851,-78.61220089430034,59.7153162939582
35.783078886048294,-78.61819617913292,31.042659507431352
35.77714209987743,-78.61776585738173,25.745924874701203
35.77615482012018,-78.61467232901012,28.877116469343875
35.77927120707469,-78.61427606069486,77.82199940624942
35.78227825975844,-78.6156431028916,68.96519394569046
35.778956072936154,-78.6147057549732,73.69114939754581
35.7780094920974,-78.61891811072198,20.397501999517143
35.785041552704826,-78.61395241665541,28.01215951943188
35.7824205853364,-78.61462566866297,70.86176950830311
35.78245323820635,-78.61136836588219,39.412657546195895
35.783228675774154,-78.61380531167806,55.721203713253765
35.78041383384229,-78.61402868828395,89.30638009082384
35.78074855971513,-78.61574747356181,82.60665325957946
35.780826457455696,-78.61331397555519,77.99385718896616
35.77777980185295,-78.61638098612677,47.22672546474014
35.78180195913706,-78.61453710694566,80.65042911089677
35.77909380820391,-78.6139730183875,73.44184382710135
35.783540732788566,-78.6172905532702,36.9833015290865
35.779411543234986,-78.61587241492538,72.95660672023682
35.7793134666176,-78.61868779613057,32.508958972336444
35.77735358797462,-78.61687179331149,37.24308264852967
35.78058392370807,-78.61752922958689,54.261015107174224
35.77917986752367,-78.61122269040769,40.33742735989826
35.78164503985311,-78.61091586537434,37.6409322822773
35.78198143654578,-78.61854224009787,34.22840963437015
35.779651497777785,-78.61450760147663,84.60153857836627
35.78361074896594,-78.61249112972862,40.53109996096606
35.78305798443095,-78.61680321027647,47.93293129304747
35.78348447592838,-78.61099219417608,25.208284118594065
35.78276181508156,-78.61481884828343,65.32971120520624
35.777383451050845,-78.61685139477538,37.82171839986738
35.78018670027778,-78.61949184165752,22.577024645324077
35.782779450668585,-78.61275198743337,53.542010708575546
35.779012000098675,-78.61882812794428,28.792126064986405
35.78403835346768,-78.61814762941083,21.760016515096808
35.77645815177915,-78.61498552277,33.53913065494187
35.77870502837844,-78.61373902619268,66.21488977151742
35.78051393435528,-78.61058030717507,34.54101703846162
35.78187662138389,-78.614784671032,79.49266173221937
35.78442672324771,-78.61326206920234,34.75660500647942
35.777106800114645,-78.61796043614294,23.22409595591965
35.780595003572095,-78.6143154850943,94.31778735989752
35.780173151606,-78.61465030337448,93.1627181627882
35.78055338124566,-78.61404242645106,89.92177113446654
35.780685880395296,-78.61414685954524,91.50842777428863
35.78193480745465,-78.61506835536832,77.71498292402116
35.776383210668605,-78.61311937346771,28.11105538926222
35.779237395528135,-78.61744413600623,50.55700155505805
35.77945791922004,-78.61865421846899,33.69421943156945
35.78290985912286,-78.61690423872055,48.58882634679788
35.782662732418466,-78.61637687009335,57.16819780596185
35.77984914305748,-78.61033473893096,29.593863289292443
35.776222266579325,-78.61583788566419,27.50899299462125
35.78252461306288,-78.61417426789893,68.19873987670115
35.781781724211974,-78.61507265428358,80.02799257933579
35.785051321188696,-78.61638347682148,23.68780310966001
35.782680263975465,-78.61657204647013,54.9065563925361
35.777977091554334,-78.61813846862329,30.43064012401045
35.78111037315225,-78.61777944264222,49.59249204356708
35.78400710641663,-78.61505195040709,45.14586909330447
35.780883544276406,-78.61471461741607,95.40892203143274
35.78205018397962,-78.61294074903292,63.88329231996075
35.77766627068944,-78.61208020638522,37.38121269143777
35.78319917241516,-78.61053980771298,21.912385671080912
35.7797474546795,-78.61270270735652,65.68610338078724
35.78015142198378,-78.61180871248844,53.65091061387622
35.78129818101012,-78.61440109395157,88.0257995543641
35.780575381232666,-78.61560276611883,85.07995332761568
35.78096036989801,-78.6107220879895,36.561421142012975
35.78242215071746,-78.61346048476734,65.00209417833273
35.78231586200795,-78.61442018481037,72.2554080545677
35.78045804344505,-78.61509815502761,92.79173762262174
35.784073382639484,-78.61760577575357,27.24007656474272
35.78451434460531,-78.61163469045654,20.74140508993787
35.78047627895636,-78.61426869225305,93.27186630947152
35.78264157933451,-78.6146055672389,67.31816833889098
35.77946159359183,-78.61587997121909,73.42566000773493
35.78245708322605,-78.61773479380052,42.671497954796
35.77843890444083,-78.61170243508121,41.25522667131163
35.78103331544216,-78.6148406157366,92.55232011655865
35.779800169624984,-78.61249641149048,62.93392487066454
35.77788923794133,-78.61463635382847,56.624348409114106
35.779556536795134,-78.61150166563935,46.61922832141207
35.77883045794324,-78.61695437089507,53.774279498270886
35.78240111074483,-78.61310743139309,61.84256871232444
35.77908028528789,-78.61274226340132,60.71692241295019
35.782718893097524,-78.61580330679486,61.557492547327335
35.78278572336685,-78.61447809036275,64.89306095326953
35.78227502786645,-78.61819289681702,37.59512614254654
35.77935557214565,-78.61477553255351,80.01847897125478
35.77784902568549,-78.61405728152137,54.903822446544666
35.783820889400026,-78.61467318999671,48.46575278644981
35.77975695999057,-78.61697871798104,60.68366851455584
35.77811899072386,-78.61145082010509,34.963761308223525
